Name,Condition,variable,value,FA
4,PPARa_HNF4a,18:2_22:6,27.374925081754863,18:2
5,pLV_NT,18:2_22:6,31.154266890031742,18:2
6,pLV_HNF4a,18:2_22:6,38.56909142525023,18:2
7,PPARa_NT,18:2_22:6,28.438650660798817,18:2
8,PPARa_HNF4a,18:2_22:6,31.06213466886133,18:2
9,pLV_NT,18:2_22:6,33.2933561963019,18:2
10,pLV_HNF4a,18:2_22:6,37.32692420944728,18:2
11,PPARa_NT,18:2_22:6,25.043011447405338,18:2
12,PPARa_HNF4a,18:2_22:6,31.077950203645734,18:2
1,pLV_NT,24:1_20:4,5.571120375879853,24:1
2,pLV_HNF4a,24:1_20:4,8.31242642339027,24:1
3,PPARa_NT,24:1_20:4,7.076980585126955,24:1
4,PPARa_HNF4a,24:1_20:4,7.127467857088337,24:1
5,pLV_NT,24:1_20:4,6.543934507136948,24:1
6,pLV_HNF4a,24:1_20:4,8.428390415316432,24:1
7,PPARa_NT,24:1_20:4,8.046748526394644,24:1
8,PPARa_HNF4a,24:1_20:4,7.195292707237752,24:1
9,pLV_NT,24:1_20:4,7.730850543558754,24:1
10,pLV_HNF4a,24:1_20:4,6.370342381068741,24:1
11,PPARa_NT,24:1_20:4,6.285476194853412,24:1
12,PPARa_HNF4a,24:1_20:4,7.973838787989354,24:1
1,pLV_NT,16:0,0.3574194443242295,16:0
2,pLV_HNF4a,16:0,0.7527308532830413,16:0
3,PPARa_NT,16:0,0.829168260002944,16:0
4,PPARa_HNF4a,16:0,0.7869590095902806,16:0
5,pLV_NT,16:0,0.5645756636289824,16:0
6,pLV_HNF4a,16:0,0.6175938429602681,16:0
7,PPARa_NT,16:0,0.5653833129245522,16:0
8,PPARa_HNF4a,16:0,0.6511860221363398,16:0
9,pLV_NT,16:0,0.6575818488224988,16:0
10,pLV_HNF4a,16:0,0.5999495868924273,16:0
11,PPARa_NT,16:0,0.5788935457316624,16:0
12,PPARa_HNF4a,16:0,0.6506675073258605,16:0
1,pLV_NT,18:0,4.960170764514064,18:0
2,pLV_HNF4a,18:0,6.646530530616838,18:0
3,PPARa_NT,18:0,8.584865921015421,18:0
4,PPARa_HNF4a,18:0,6.905602671253057,18:0
5,pLV_NT,18:0,6.874202114136273,18:0
6,pLV_HNF4a,18:0,5.75067310244577,18:0
7,PPARa_NT,18:0,6.688105805714652,18:0
8,PPARa_HNF4a,18:0,6.402854777845533,18:0
9,pLV_NT,18:0,6.733051023243851,18:0
10,pLV_HNF4a,18:0,6.285238475715402,18:0
11,PPARa_NT,18:0,6.619031347175057,18:0
12,PPARa_HNF4a,18:0,6.219429759794302,18:0
1,pLV_NT,18:1,1.8195495306254288,18:1
2,pLV_HNF4a,18:1,3.244264531410115,18:1
3,PPARa_NT,18:1,4.014721571624529,18:1
4,PPARa_HNF4a,18:1,3.2010940112723367,18:1
5,pLV_NT,18:1,2.6302685548706197,18:1
6,pLV_HNF4a,18:1,2.4909319192432102,18:1
7,PPARa_NT,18:1,2.7488959308363996,18:1
8,PPARa_HNF4a,18:1,3.0673576364176727,18:1
9,pLV_NT,18:1,3.2132640029030908,18:1
10,pLV_HNF4a,18:1,2.8549447402254704,18:1
11,PPARa_NT,18:1,2.9504993892494635,18:1
12,PPARa_HNF4a,18:1,3.152729585231878,18:1
1,pLV_NT,20:3,0.3732200554357779,20:3
2,pLV_HNF4a,20:3,0.3612369827697657,20:3
3,PPARa_NT,20:3,0.3892463930926131,20:3
4,PPARa_HNF4a,20:3,0.4265619446009584,20:3
5,pLV_NT,20:3,0.46686618573759225,20:3
6,pLV_HNF4a,20:3,0.35072330397153356,20:3
7,PPARa_NT,20:3,0.4559746852557072,20:3
8,PPARa_HNF4a,20:3,0.3582599290141287,20:3
9,pLV_NT,20:3,0.38393289721038415,20:3
10,pLV_HNF4a,20:3,0.4152679119908292,20:3
11,PPARa_NT,20:3,0.48950612477517547,20:3
12,PPARa_HNF4a,20:3,0.3752372200009841,20:3
1,pLV_NT,20:4,0.5679339094614634,20:4
2,pLV_HNF4a,20:4,1.296991750013299,20:4
3,PPARa_NT,20:4,1.4093167520475192,20:4
4,PPARa_HNF4a,20:4,1.206184396698368,20:4
5,pLV_NT,20:4,1.1663191050625774,20:4
6,pLV_HNF4a,20:4,1.0464208092987233,20:4
7,PPARa_NT,20:4,1.223798908883611,20:4
8,PPARa_HNF4a,20:4,1.204544865981806,20:4
9,pLV_NT,20:4,1.3714617920251535,20:4
10,pLV_HNF4a,20:4,1.1505562003754448,20:4
11,PPARa_NT,20:4,1.1525975819589096,20:4
12,PPARa_HNF4a,20:4,1.281910310659782,20:4
1,pLV_NT,16:0_19:1,1.0587149520199326,16:0
2,pLV_HNF4a,16:0_19:1,0.8493410958480686,16:0
3,PPARa_NT,16:0_19:1,1.5742690914599735,16:0
4,PPARa_HNF4a,16:0_19:1,0.7148614816356437,16:0
5,pLV_NT,16:0_19:1,0.5067351101849822,16:0
6,pLV_HNF4a,16:0_19:1,0.840238358411252,16:0
7,PPARa_NT,16:0_19:1,0.4798402118874572,16:0
8,PPARa_HNF4a,16:0_19:1,0.8358009739286978,16:0
9,pLV_NT,16:0_19:1,1.0674018162166152,16:0
10,pLV_HNF4a,16:0_19:1,1.0524728617088954,16:0
11,PPARa_NT,16:0_19:1,0.942497657312762,16:0
12,PPARa_HNF4a,16:0_19:1,0.9486064207197468,16:0
1,pLV_NT,16:0_20:4,26.64871123961339,16:0
2,pLV_HNF4a,16:0_20:4,25.96779236454098,16:0
3,PPARa_NT,16:0_20:4,31.381680714662348,16:0
4,PPARa_HNF4a,16:0_20:4,29.19537766896223,16:0
5,pLV_NT,16:0_20:4,20.1961132951586,16:0
6,pLV_HNF4a,16:0_20:4,22.885550938434196,16:0
7,PPARa_NT,16:0_20:4,25.511216126487678,16:0
8,PPARa_HNF4a,16:0_20:4,24.80717417189857,16:0
9,pLV_NT,16:0_20:4,31.120581250236217,16:0
10,pLV_HNF4a,16:0_20:4,25.374198705328496,16:0
11,PPARa_NT,16:0_20:4,25.12147538234115,16:0
12,PPARa_HNF4a,16:0_20:4,24.689559741539824,16:0
1,pLV_NT,16:1_18:1,17.731727018055135,16:1
2,pLV_HNF4a,16:1_18:1,16.595479330886818,16:1
3,PPARa_NT,16:1_18:1,17.83081420675241,16:1
4,PPARa_HNF4a,16:1_18:1,17.479076502414408,16:1
5,pLV_NT,16:1_18:1,7.252650766433629,16:1
6,pLV_HNF4a,16:1_18:1,15.502637492333289,16:1
7,PPARa_NT,16:1_18:1,13.863840572594068,16:1
8,PPARa_HNF4a,16:1_18:1,15.047125309249807,16:1
9,pLV_NT,16:1_18:1,18.401434277399503,16:1
10,pLV_HNF4a,16:1_18:1,13.911705460692176,16:1
11,PPARa_NT,16:1_18:1,14.62031487445007,16:1
12,PPARa_HNF4a,16:1_18:1,17.209206361584247,16:1
1,pLV_NT,16:1_20:4,1.8963323597974728,16:1
2,pLV_HNF4a,16:1_20:4,1.5633733897071609,16:1
3,PPARa_NT,16:1_20:4,2.0511081634510377,16:1
4,PPARa_HNF4a,16:1_20:4,2.1502453688983443,16:1
5,pLV_NT,16:1_20:4,1.792985126186862,16:1
6,pLV_HNF4a,16:1_20:4,1.8554177027632064,16:1
7,PPARa_NT,16:1_20:4,1.6334072362620136,16:1
8,PPARa_HNF4a,16:1_20:4,1.7504399613061443,16:1
9,pLV_NT,16:1_20:4,2.1934642361311254,16:1
10,pLV_HNF4a,16:1_20:4,1.2974153518375025,16:1
11,PPARa_NT,16:1_20:4,1.8426143203394652,16:1
12,PPARa_HNF4a,16:1_20:4,1.6508595336984269,16:1
1,pLV_NT,16:1_20:5,0.4714280692298048,16:1
2,pLV_HNF4a,16:1_20:5,0.41412602254542114,16:1
3,PPARa_NT,16:1_20:5,0.7433382062807614,16:1
4,PPARa_HNF4a,16:1_20:5,0.6914026126152278,16:1
5,pLV_NT,16:1_20:5,0.4764822677858787,16:1
6,pLV_HNF4a,16:1_20:5,0.5706755567341065,16:1
7,PPARa_NT,16:1_20:5,0.5204482209400859,16:1
8,PPARa_HNF4a,16:1_20:5,0.6300792356207786,16:1
9,pLV_NT,16:1_20:5,0.6050537161195856,16:1
10,pLV_HNF4a,16:1_20:5,0.42271189504828327,16:1
11,PPARa_NT,16:1_20:5,0.4066996035525483,16:1
12,PPARa_HNF4a,16:1_20:5,0.798455461408861,16:1
1,pLV_NT,17:1_18:1,2.22725710258571,17:1
2,pLV_HNF4a,17:1_18:1,2.1704173285052013,17:1
3,PPARa_NT,17:1_18:1,1.488536961358695,17:1
4,PPARa_HNF4a,17:1_18:1,2.5819247887875405,17:1
5,pLV_NT,17:1_18:1,2.1731264970470248,17:1
6,pLV_HNF4a,17:1_18:1,1.8789750012868025,17:1
7,PPARa_NT,17:1_18:1,1.907877435153798,17:1
8,PPARa_HNF4a,17:1_18:1,2.180872602764108,17:1
9,pLV_NT,17:1_18:1,2.887086918588063,17:1
10,pLV_HNF4a,17:1_18:1,2.3538937853820756,17:1
11,PPARa_NT,17:1_18:1,1.9729161350698936,17:1
12,PPARa_HNF4a,17:1_18:1,2.3326866692835213,17:1
1,pLV_NT,18:0_18:1,35.94383701842906,18:0
2,pLV_HNF4a,18:0_18:1,26.208879246081267,18:0
3,PPARa_NT,18:0_18:1,37.92072634775553,18:0
4,PPARa_HNF4a,18:0_18:1,24.623162579577713,18:0
5,pLV_NT,18:0_18:1,34.2300107159284,18:0
6,pLV_HNF4a,18:0_18:1,22.69813019315659,18:0
7,PPARa_NT,18:0_18:1,28.63237433047539,18:0
8,PPARa_HNF4a,18:0_18:1,24.08759938424306,18:0
9,pLV_NT,18:0_18:1,35.73722605403178,18:0
10,pLV_HNF4a,18:0_18:1,29.1680778418675,18:0
11,PPARa_NT,18:0_18:1,26.764368797043296,18:0
12,PPARa_HNF4a,18:0_18:1,26.179975225358444,18:0
1,pLV_NT,18:0_20:2,10.167563737075564,18:0
2,pLV_HNF4a,18:0_20:2,6.301662524116311,18:0
3,PPARa_NT,18:0_20:2,11.66544511102813,18:0
4,PPARa_HNF4a,18:0_20:2,4.5647426697158515,18:0
5,pLV_NT,18:0_20:2,9.182385943322153,18:0
6,pLV_HNF4a,18:0_20:2,6.006101525008757,18:0
7,PPARa_NT,18:0_20:2,8.795827901812698,18:0
8,PPARa_HNF4a,18:0_20:2,6.203138753463916,18:0
9,pLV_NT,18:0_20:2,10.424396432976998,18:0
10,pLV_HNF4a,18:0_20:2,6.877035128782997,18:0
11,PPARa_NT,18:0_20:2,8.64102219168888,18:0
12,PPARa_HNF4a,18:0_20:2,4.918895763863898,18:0
1,pLV_NT,18:0_20:3,12.121992020632126,18:0
2,pLV_HNF4a,18:0_20:3,8.551262127846279,18:0
3,PPARa_NT,18:0_20:3,14.678359078996314,18:0
4,PPARa_HNF4a,18:0_20:3,12.146712539462944,18:0
5,pLV_NT,18:0_20:3,12.23417743562028,18:0
6,pLV_HNF4a,18:0_20:3,10.179248914060736,18:0
7,PPARa_NT,18:0_20:3,12.028025710882025,18:0
8,PPARa_HNF4a,18:0_20:3,10.36082854593544,18:0
9,pLV_NT,18:0_20:3,15.65820909641502,18:0
10,pLV_HNF4a,18:0_20:3,10.592539757988524,18:0
11,PPARa_NT,18:0_20:3,12.980053819641467,18:0
12,PPARa_HNF4a,18:0_20:3,10.88600462644332,18:0
1,pLV_NT,18:0_20:4,160.1168063328206,18:0
2,pLV_HNF4a,18:0_20:4,140.8941024388776,18:0
3,PPARa_NT,18:0_20:4,193.62594239102225,18:0
4,PPARa_HNF4a,18:0_20:4,165.5275007289473,18:0
5,pLV_NT,18:0_20:4,153.52067787031592,18:0
6,pLV_HNF4a,18:0_20:4,117.96207862518844,18:0
7,PPARa_NT,18:0_20:4,153.11799019973523,18:0
8,PPARa_HNF4a,18:0_20:4,141.17576182384806,18:0
9,pLV_NT,18:0_20:4,184.53665839783812,18:0
10,pLV_HNF4a,18:0_20:4,143.8730508298675,18:0
11,PPARa_NT,18:0_20:4,151.30368448451424,18:0
12,PPARa_HNF4a,18:0_20:4,141.17121903743288,18:0
1,pLV_NT,18:1_18:2,71.75579258954768,18:1
2,pLV_HNF4a,18:1_18:2,64.50686773319421,18:1
3,PPARa_NT,18:1_18:2,79.25585350918485,18:1
4,PPARa_HNF4a,18:1_18:2,60.021644896154605,18:1
5,pLV_NT,18:1_18:2,74.90085157862592,18:1
6,pLV_HNF4a,18:1_18:2,63.14155269809278,18:1
7,PPARa_NT,18:1_18:2,67.67943814332386,18:1
8,PPARa_HNF4a,18:1_18:2,58.46152868964789,18:1
9,pLV_NT,18:1_18:2,74.40813575298235,18:1
10,pLV_HNF4a,18:1_18:2,62.99857040538705,18:1
11,PPARa_NT,18:1_18:2,62.186080417115456,18:1
12,PPARa_HNF4a,18:1_18:2,57.12893556088628,18:1
1,pLV_NT,18:1_19:1,1.853481990553508,18:1
2,pLV_HNF4a,18:1_19:1,1.4754771308122645,18:1
3,PPARa_NT,18:1_19:1,1.96101843221954,18:1
4,PPARa_HNF4a,18:1_19:1,1.840207883736633,18:1
5,pLV_NT,18:1_19:1,1.628323226843171,18:1
6,pLV_HNF4a,18:1_19:1,0.8521011408820627,18:1
7,PPARa_NT,18:1_19:1,1.0029179678399671,18:1
8,PPARa_HNF4a,18:1_19:1,1.4567154206677198,18:1
9,pLV_NT,18:1_19:1,2.027887519266631,18:1
10,pLV_HNF4a,18:1_19:1,1.575359500187489,18:1
11,PPARa_NT,18:1_19:1,1.4521225327028808,18:1
12,PPARa_HNF4a,18:1_19:1,1.493899915256346,18:1
1,pLV_NT,18:1_20:3,16.827132780975717,18:1
2,pLV_HNF4a,18:1_20:3,13.862556202342022,18:1
3,PPARa_NT,18:1_20:3,19.67549937733823,18:1
4,PPARa_HNF4a,18:1_20:3,15.000995703325348,18:1
5,pLV_NT,18:1_20:3,16.661860997171914,18:1
6,pLV_HNF4a,18:1_20:3,13.484926829384309,18:1
7,PPARa_NT,18:1_20:3,15.383012819455567,18:1
8,PPARa_HNF4a,18:1_20:3,13.949155829127829,18:1
9,pLV_NT,18:1_20:3,18.303917935348167,18:1
10,pLV_HNF4a,18:1_20:3,14.051226971711888,18:1
11,PPARa_NT,18:1_20:3,15.036528578760716,18:1
12,PPARa_HNF4a,18:1_20:3,13.501731260904233,18:1
1,pLV_NT,18:1_20:4,86.00539055182078,18:1
2,pLV_HNF4a,18:1_20:4,77.41239857620901,18:1
3,PPARa_NT,18:1_20:4,105.16879376723256,18:1
4,PPARa_HNF4a,18:1_20:4,92.22333550369262,18:1
5,pLV_NT,18:1_20:4,84.46640417704815,18:1
6,pLV_HNF4a,18:1_20:4,70.77832408018844,18:1
7,PPARa_NT,18:1_20:4,82.27172648486612,18:1
8,PPARa_HNF4a,18:1_20:4,77.89699097822677,18:1
9,pLV_NT,18:1_20:4,101.9339831447342,18:1
10,pLV_HNF4a,18:1_20:4,77.5457793339556,18:1
11,PPARa_NT,18:1_20:4,79.25689672160696,18:1
12,PPARa_HNF4a,18:1_20:4,56.08689030632491,18:1
1,pLV_NT,18:1_20:5,9.831643484919503,18:1
2,pLV_HNF4a,18:1_20:5,9.951520635728178,18:1
3,PPARa_NT,18:1_20:5,12.686543668002528,18:1
4,PPARa_HNF4a,18:1_20:5,10.60852627251618,18:1
5,pLV_NT,18:1_20:5,9.798679561338174,18:1
6,pLV_HNF4a,18:1_20:5,8.16731539813064,18:1
7,PPARa_NT,18:1_20:5,8.671840333188893,18:1
8,PPARa_HNF4a,18:1_20:5,9.295039972227809,18:1
9,pLV_NT,18:1_20:5,10.813607276535524,18:1
10,pLV_HNF4a,18:1_20:5,9.783449694720009,18:1
11,PPARa_NT,18:1_20:5,8.817653540545681,18:1
12,PPARa_HNF4a,18:1_20:5,9.483300692608925,18:1
1,pLV_NT,18:1_22:2,0.8609297848273656,18:1
2,pLV_HNF4a,18:1_22:2,0.9359060516822508,18:1
3,PPARa_NT,18:1_22:2,0.7665461044349625,18:1
4,PPARa_HNF4a,18:1_22:2,0.7125518246471473,18:1
5,pLV_NT,18:1_22:2,1.1725137346966794,18:1
6,pLV_HNF4a,18:1_22:2,0.7354644687872596,18:1
7,PPARa_NT,18:1_22:2,0.6005658256857234,18:1
8,PPARa_HNF4a,18:1_22:2,0.8934280555336838,18:1
9,pLV_NT,18:1_22:2,1.3011897063613518,18:1
10,pLV_HNF4a,18:1_22:2,1.0443199278840647,18:1
11,PPARa_NT,18:1_22:2,1.0257554402314248,18:1
12,PPARa_HNF4a,18:1_22:2,0.7537185658233022,18:1
1,pLV_NT,18:1_22:5,6.40690728120776,18:1
2,pLV_HNF4a,18:1_22:5,5.688173868228903,18:1
3,PPARa_NT,18:1_22:5,7.39416365263564,18:1
4,PPARa_HNF4a,18:1_22:5,6.786949704393039,18:1
5,pLV_NT,18:1_22:5,6.526186380680873,18:1
6,pLV_HNF4a,18:1_22:5,5.2922312465347945,18:1
7,PPARa_NT,18:1_22:5,6.033518013887603,18:1
8,PPARa_HNF4a,18:1_22:5,5.772254815583746,18:1
9,pLV_NT,18:1_22:5,7.778034134019798,18:1
10,pLV_HNF4a,18:1_22:5,6.133026745959649,18:1
11,PPARa_NT,18:1_22:5,5.7930720228636225,18:1
12,PPARa_HNF4a,18:1_22:5,6.160274527225035,18:1
1,pLV_NT,18:1_22:6,5.365695113861744,18:1
2,pLV_HNF4a,18:1_22:6,5.533712456298285,18:1
3,PPARa_NT,18:1_22:6,6.542815692497986,18:1
4,PPARa_HNF4a,18:1_22:6,5.570258632766609,18:1
5,pLV_NT,18:1_22:6,5.599476990476909,18:1
6,pLV_HNF4a,18:1_22:6,4.896216231711347,18:1
7,PPARa_NT,18:1_22:6,5.325840243012241,18:1
8,PPARa_HNF4a,18:1_22:6,4.983319239345849,18:1
9,pLV_NT,18:1_22:6,6.301465810433121,18:1
10,pLV_HNF4a,18:1_22:6,5.222663065571389,18:1
11,PPARa_NT,18:1_22:6,5.1414125286461365,18:1
12,PPARa_HNF4a,18:1_22:6,5.065442138928856,18:1
1,pLV_NT,19:0_18:3,2.6048806070197887,19:0
2,pLV_HNF4a,19:0_18:3,2.090478631086848,19:0
3,PPARa_NT,19:0_18:3,3.019621736000092,19:0
4,PPARa_HNF4a,19:0_18:3,2.1000669386384585,19:0
5,pLV_NT,19:0_18:3,2.5518632716529432,19:0
6,pLV_HNF4a,19:0_18:3,2.2134886403218617,19:0
7,PPARa_NT,19:0_18:3,2.364684251742551,19:0
8,PPARa_HNF4a,19:0_18:3,2.208228108971776,19:0
9,pLV_NT,19:0_18:3,2.4190084767416247,19:0
10,pLV_HNF4a,19:0_18:3,2.283388631566475,19:0
11,PPARa_NT,19:0_18:3,2.2151308504172778,19:0
12,PPARa_HNF4a,19:0_18:3,2.4248038222349853,19:0
1,pLV_NT,19:0_20:4,1.0096109451229192,19:0
2,pLV_HNF4a,19:0_20:4,0.914847257812768,19:0
3,PPARa_NT,19:0_20:4,1.2142528992071455,19:0
4,PPARa_HNF4a,19:0_20:4,1.1059181109624592,19:0
5,pLV_NT,19:0_20:4,1.0273721217581238,19:0
6,pLV_HNF4a,19:0_20:4,0.7676313990331695,19:0
7,PPARa_NT,19:0_20:4,0.9641073624667172,19:0
8,PPARa_HNF4a,19:0_20:4,1.0151045139827652,19:0
9,pLV_NT,19:0_20:4,1.5345754672605156,19:0
10,pLV_HNF4a,19:0_20:4,1.0405979363553377,19:0
11,PPARa_NT,19:0_20:4,0.7568786796765733,19:0
12,PPARa_HNF4a,19:0_20:4,1.249789459934967,19:0
1,pLV_NT,20:0_20:4,1.0782159404409772,20:0
2,pLV_HNF4a,20:0_20:4,0.9965711116079882,20:0
3,PPARa_NT,20:0_20:4,1.2660055328548048,20:0
4,PPARa_HNF4a,20:0_20:4,1.242052011107961,20:0
5,pLV_NT,20:0_20:4,0.974645739291115,20:0
6,pLV_HNF4a,20:0_20:4,0.7856919945679263,20:0
7,PPARa_NT,20:0_20:4,1.02318868711296,20:0
8,PPARa_HNF4a,20:0_20:4,0.7918863605369466,20:0
9,pLV_NT,20:0_20:4,0.9011213731723694,20:0
10,pLV_HNF4a,20:0_20:4,0.8557035762235268,20:0
11,PPARa_NT,20:0_20:4,0.8291557613250244,20:0
12,PPARa_HNF4a,20:0_20:4,0.9894183245708518,20:0
1,pLV_NT,20:1_22:5,0.2961041923058789,20:1
2,pLV_HNF4a,20:1_22:5,0.21379516879564153,20:1
3,PPARa_NT,20:1_22:5,0.23912948224708463,20:1
4,PPARa_HNF4a,20:1_22:5,0.3332246298305395,20:1
5,pLV_NT,20:1_22:5,0.3110280320936394,20:1
6,pLV_HNF4a,20:1_22:5,0.12849945456561385,20:1
7,PPARa_NT,20:1_22:5,0.2502718197268167,20:1
8,PPARa_HNF4a,20:1_22:5,0.22214198505440017,20:1
9,pLV_NT,20:1_22:5,0.3667921381178546,20:1
10,pLV_HNF4a,20:1_22:5,0.31562488163605146,20:1
11,PPARa_NT,20:1_22:5,0.22472832462598513,20:1
12,PPARa_HNF4a,20:1_22:5,0.20826486754243964,20:1
1,pLV_NT,18:0,0.7326044881350049,18:0
2,pLV_HNF4a,18:0,1.3763410850965054,18:0
3,PPARa_NT,18:0,1.1341873273317156,18:0
4,PPARa_HNF4a,18:0,1.6434715907014297,18:0
5,pLV_NT,18:0,0.913385695354345,18:0
6,pLV_HNF4a,18:0,1.106431896155303,18:0
7,PPARa_NT,18:0,1.1762699656009477,18:0
8,PPARa_HNF4a,18:0,1.1719805504936198,18:0
9,pLV_NT,18:0,1.3013474958342457,18:0
10,pLV_HNF4a,18:0,1.2527519447147522,18:0
11,PPARa_NT,18:0,1.1252837683164616,18:0
12,PPARa_HNF4a,18:0,1.1925574593493986,18:0
1,pLV_NT,16:0_18:1,25.69311022237527,16:0
2,pLV_HNF4a,16:0_18:1,30.937154428012818,16:0
3,PPARa_NT,16:0_18:1,33.38724000003806,16:0
4,PPARa_HNF4a,16:0_18:1,42.4996949557283,16:0
5,pLV_NT,16:0_18:1,27.334884037517945,16:0
6,pLV_HNF4a,16:0_18:1,25.833993709908388,16:0
7,PPARa_NT,16:0_18:1,28.930832121437977,16:0
8,PPARa_HNF4a,16:0_18:1,28.907453542347305,16:0
9,pLV_NT,16:0_18:1,38.411663065113494,16:0
10,pLV_HNF4a,16:0_18:1,30.28171730726826,16:0
11,PPARa_NT,16:0_18:1,30.19185826116044,16:0
12,PPARa_HNF4a,16:0_18:1,29.864211130634143,16:0
1,pLV_NT,16:0_20:4,9.455919627289552,16:0
2,pLV_HNF4a,16:0_20:4,11.8352279589066,16:0
3,PPARa_NT,16:0_20:4,12.80987646335292,16:0
4,PPARa_HNF4a,16:0_20:4,18.407136321715974,16:0
5,pLV_NT,16:0_20:4,9.811824736433866,16:0
6,pLV_HNF4a,16:0_20:4,9.918882097099866,16:0
7,PPARa_NT,16:0_20:4,10.731189404974256,16:0
8,PPARa_HNF4a,16:0_20:4,13.70065714060134,16:0
9,pLV_NT,16:0_20:4,13.699643901100083,16:0
10,pLV_HNF4a,16:0_20:4,11.77757955256135,16:0
11,PPARa_NT,16:0_20:4,10.803318544923854,16:0
12,PPARa_HNF4a,16:0_20:4,11.594844068825417,16:0
1,pLV_NT,16:0_20:5,0.7824778690973825,16:0
2,pLV_HNF4a,16:0_20:5,0.8651772724008657,16:0
3,PPARa_NT,16:0_20:5,1.0396102631377675,16:0
4,PPARa_HNF4a,16:0_20:5,0.8677854493875,16:0
5,pLV_NT,16:0_20:5,0.7878443941259572,16:0
6,pLV_HNF4a,16:0_20:5,1.0696347562516608,16:0
7,PPARa_NT,16:0_20:5,0.867828651736271,16:0
8,PPARa_HNF4a,16:0_20:5,0.7461194493991125,16:0
9,pLV_NT,16:0_20:5,0.5582718560110764,16:0
10,pLV_HNF4a,16:0_20:5,0.8190450942685079,16:0
11,PPARa_NT,16:0_20:5,0.7325598982765404,16:0
12,PPARa_HNF4a,16:0_20:5,1.121372617383413,16:0
1,pLV_NT,16:0_22:6,10.952732749304324,16:0
2,pLV_HNF4a,16:0_22:6,11.946644295744496,16:0
3,PPARa_NT,16:0_22:6,13.885805794027156,16:0
4,PPARa_HNF4a,16:0_22:6,15.378834720498997,16:0
5,pLV_NT,16:0_22:6,11.35922757018441,16:0
6,pLV_HNF4a,16:0_22:6,10.377258258804815,16:0
7,PPARa_NT,16:0_22:6,12.701692105598456,16:0
8,PPARa_HNF4a,16:0_22:6,9.91705851199721,16:0
9,pLV_NT,16:0_22:6,14.942440410883224,16:0
10,pLV_HNF4a,16:0_22:6,11.692972239621795,16:0
11,PPARa_NT,16:0_22:6,12.671013328772622,16:0
12,PPARa_HNF4a,16:0_22:6,10.06428542398907,16:0
1,pLV_NT,16:1_18:1,0.11840262660818326,16:1
2,pLV_HNF4a,16:1_18:1,0.14208061678910436,16:1
3,PPARa_NT,16:1_18:1,0.11824137901319604,16:1
4,PPARa_HNF4a,16:1_18:1,0.1432002461664338,16:1
5,pLV_NT,16:1_18:1,0.1287488456974313,16:1
6,pLV_HNF4a,16:1_18:1,0.12009140462528942,16:1
7,PPARa_NT,16:1_18:1,0.12615869938650104,16:1
8,PPARa_HNF4a,16:1_18:1,0.12417163346865302,16:1
9,pLV_NT,16:1_18:1,0.12565969129468546,16:1
10,pLV_HNF4a,16:1_18:1,0.15072699681205157,16:1
11,PPARa_NT,16:1_18:1,0.11773293001025507,16:1
12,PPARa_HNF4a,16:1_18:1,0.1229768798708401,16:1
1,pLV_NT,18:0_18:1,66.5027484214985,18:0
2,pLV_HNF4a,18:0_18:1,72.88296916420785,18:0
3,PPARa_NT,18:0_18:1,88.44393515975715,18:0
4,PPARa_HNF4a,18:0_18:1,97.2904322859726,18:0
5,pLV_NT,18:0_18:1,69.33648304656712,18:0
6,pLV_HNF4a,18:0_18:1,62.07220442532996,18:0
7,PPARa_NT,18:0_18:1,77.01036838101035,18:0
8,PPARa_HNF4a,18:0_18:1,67.59651206576953,18:0
9,pLV_NT,18:0_18:1,91.35111975344672,18:0
10,pLV_HNF4a,18:0_18:1,71.66330002746011,18:0
11,PPARa_NT,18:0_18:1,78.80866287525464,18:0
12,PPARa_HNF4a,18:0_18:1,67.43853534632049,18:0
1,pLV_NT,18:0_18:1,4.301385405176298,18:0
2,pLV_HNF4a,18:0_18:1,5.2208481996984935,18:0
3,PPARa_NT,18:0_18:1,5.916013525551019,18:0
4,PPARa_HNF4a,18:0_18:1,6.0746572118749755,18:0
5,pLV_NT,18:0_18:1,4.277713543246647,18:0
6,pLV_HNF4a,18:0_18:1,4.338305326976454,18:0
7,PPARa_NT,18:0_18:1,4.679931753388172,18:0
8,PPARa_HNF4a,18:0_18:1,5.035331258027625,18:0
9,pLV_NT,18:0_18:1,4.8680962688203655,18:0
10,pLV_HNF4a,18:0_18:1,4.608707807219595,18:0
11,PPARa_NT,18:0_18:1,4.388259981134137,18:0
12,PPARa_HNF4a,18:0_18:1,4.083744188034408,18:0
1,pLV_NT,18:0_20:1,4.481223189349711,18:0
2,pLV_HNF4a,18:0_20:1,4.877866060472267,18:0
3,PPARa_NT,18:0_20:1,5.662087320710606,18:0
4,PPARa_HNF4a,18:0_20:1,6.600132279614249,18:0
5,pLV_NT,18:0_20:1,4.873374569288933,18:0
6,pLV_HNF4a,18:0_20:1,4.471201102775819,18:0
7,PPARa_NT,18:0_20:1,5.292825706186614,18:0
8,PPARa_HNF4a,18:0_20:1,4.495167177350865,18:0
9,pLV_NT,18:0_20:1,5.527956587808999,18:0
10,pLV_HNF4a,18:0_20:1,5.054745884120444,18:0
11,PPARa_NT,18:0_20:1,4.5796688404389085,18:0
12,PPARa_HNF4a,18:0_20:1,4.157296221894749,18:0
1,pLV_NT,18:0_20:2,0.02603727662181133,18:0
