Name,Condition,variable,value,FA
9,pLV_NT,16:0_18:1_20:4,0.2988989842856736,16:0
10,pLV_HNF4a,16:0_18:1_20:4,0.20640733959985463,16:0
11,PPARa_NT,16:0_18:1_20:4,0.30433503299135334,16:0
12,PPARa_HNF4a,16:0_18:1_20:4,0.2432016164186629,16:0
1,pLV_NT,16:0_18:1_22:5,0.1804976220251457,16:0
2,pLV_HNF4a,16:0_18:1_22:5,0.11932104438775394,16:0
3,PPARa_NT,16:0_18:1_22:5,0.25486860920903565,16:0
4,PPARa_HNF4a,16:0_18:1_22:5,0.19222410160983308,16:0
5,pLV_NT,16:0_18:1_22:5,0.26503088585724083,16:0
6,pLV_HNF4a,16:0_18:1_22:5,0.1684201923927745,16:0
7,PPARa_NT,16:0_18:1_22:5,0.33494440769850364,16:0
8,PPARa_HNF4a,16:0_18:1_22:5,0.1654850021025361,16:0
9,pLV_NT,16:0_18:1_22:5,0.20491522820168565,16:0
10,pLV_HNF4a,16:0_18:1_22:5,0.18161326321610707,16:0
11,PPARa_NT,16:0_18:1_22:5,0.25626226650667244,16:0
12,PPARa_HNF4a,16:0_18:1_22:5,0.14497108384312402,16:0
1,pLV_NT,16:1_18:1_18:1,1.0228512574344275,16:1
2,pLV_HNF4a,16:1_18:1_18:1,1.2374434427960417,16:1
3,PPARa_NT,16:1_18:1_18:1,1.4741460495493175,16:1
4,PPARa_HNF4a,16:1_18:1_18:1,1.0830248619602745,16:1
5,pLV_NT,16:1_18:1_18:1,1.4380528829054262,16:1
6,pLV_HNF4a,16:1_18:1_18:1,1.1871183924723825,16:1
7,PPARa_NT,16:1_18:1_18:1,1.6755681538738785,16:1
8,PPARa_HNF4a,16:1_18:1_18:1,1.0862973955231396,16:1
9,pLV_NT,16:1_18:1_18:1,1.172988343563515,16:1
10,pLV_HNF4a,16:1_18:1_18:1,1.0977736760011494,16:1
11,PPARa_NT,16:1_18:1_18:1,1.2697447499074914,16:1
12,PPARa_HNF4a,16:1_18:1_18:1,1.0010842155225106,16:1
1,pLV_NT,17:1_18:1_18:1,0.19971398868956505,17:1
2,pLV_HNF4a,17:1_18:1_18:1,0.20724677876375228,17:1
3,PPARa_NT,17:1_18:1_18:1,0.1789277807476411,17:1
4,PPARa_HNF4a,17:1_18:1_18:1,0.2495823088180083,17:1
5,pLV_NT,17:1_18:1_18:1,0.30925117821704073,17:1
6,pLV_HNF4a,17:1_18:1_18:1,0.2363116570119437,17:1
7,PPARa_NT,17:1_18:1_18:1,0.26687819508907085,17:1
8,PPARa_HNF4a,17:1_18:1_18:1,0.19493534002561505,17:1
9,pLV_NT,17:1_18:1_18:1,0.27123792861232415,17:1
10,pLV_HNF4a,17:1_18:1_18:1,0.20046274523029944,17:1
11,PPARa_NT,17:1_18:1_18:1,0.2599200746875035,17:1
12,PPARa_HNF4a,17:1_18:1_18:1,0.19824412762357096,17:1
1,pLV_NT,18:0_18:1_20:0,0.8266225901496836,18:0
2,pLV_HNF4a,18:0_18:1_20:0,0.9863838700279024,18:0
3,PPARa_NT,18:0_18:1_20:0,1.4186457402469568,18:0
4,PPARa_HNF4a,18:0_18:1_20:0,1.1675558053986357,18:0
5,pLV_NT,18:0_18:1_20:0,1.2918790955879071,18:0
6,pLV_HNF4a,18:0_18:1_20:0,0.9971385999080548,18:0
7,PPARa_NT,18:0_18:1_20:0,1.3608383641478743,18:0
8,PPARa_HNF4a,18:0_18:1_20:0,0.7306725199739763,18:0
9,pLV_NT,18:0_18:1_20:0,1.2047240855148995,18:0
10,pLV_HNF4a,18:0_18:1_20:0,1.0826641705770748,18:0
11,PPARa_NT,18:0_18:1_20:0,1.3039232376512266,18:0
12,PPARa_HNF4a,18:0_18:1_20:0,1.001165263816715,18:0
1,pLV_NT,18:0_18:1_20:1,1.6933589834118203,18:0
2,pLV_HNF4a,18:0_18:1_20:1,1.948927542887632,18:0
3,PPARa_NT,18:0_18:1_20:1,2.701342655426017,18:0
4,PPARa_HNF4a,18:0_18:1_20:1,2.032443172017973,18:0
5,pLV_NT,18:0_18:1_20:1,2.748855039140442,18:0
6,pLV_HNF4a,18:0_18:1_20:1,2.272991767823354,18:0
7,PPARa_NT,18:0_18:1_20:1,3.0616894509024015,18:0
8,PPARa_HNF4a,18:0_18:1_20:1,2.0500883112348616,18:0
9,pLV_NT,18:0_18:1_20:1,2.608543938672515,18:0
10,pLV_HNF4a,18:0_18:1_20:1,2.074608319530288,18:0
11,PPARa_NT,18:0_18:1_20:1,2.4302225910618045,18:0
12,PPARa_HNF4a,18:0_18:1_20:1,1.6885358469628742,18:0
1,pLV_NT,18:0_18:1_20:3,0.4878145688469232,18:0
2,pLV_HNF4a,18:0_18:1_20:3,0.4848564416155829,18:0
3,PPARa_NT,18:0_18:1_20:3,0.729139684120933,18:0
4,PPARa_HNF4a,18:0_18:1_20:3,0.5208834321201796,18:0
5,pLV_NT,18:0_18:1_20:3,0.5555667664997148,18:0
6,pLV_HNF4a,18:0_18:1_20:3,0.4707368490088766,18:0
7,PPARa_NT,18:0_18:1_20:3,0.7868705499050835,18:0
8,PPARa_HNF4a,18:0_18:1_20:3,0.43089939724979354,18:0
9,pLV_NT,18:0_18:1_20:3,0.6258739400797968,18:0
10,pLV_HNF4a,18:0_18:1_20:3,0.4310027758800703,18:0
11,PPARa_NT,18:0_18:1_20:3,0.6050032705581881,18:0
12,PPARa_HNF4a,18:0_18:1_20:3,0.4260141488257465,18:0
1,pLV_NT,18:0_18:1_22:6,0.11118972340328626,18:0
2,pLV_HNF4a,18:0_18:1_22:6,0.08802864170190414,18:0
3,PPARa_NT,18:0_18:1_22:6,0.13399265887930725,18:0
4,PPARa_HNF4a,18:0_18:1_22:6,0.0960878326799342,18:0
5,pLV_NT,18:0_18:1_22:6,0.13477174989642451,18:0
6,pLV_HNF4a,18:0_18:1_22:6,0.07898331154953384,18:0
7,PPARa_NT,18:0_18:1_22:6,0.09040868510535369,18:0
8,PPARa_HNF4a,18:0_18:1_22:6,0.09877757768116532,18:0
9,pLV_NT,18:0_18:1_22:6,0.1399862194422813,18:0
10,pLV_HNF4a,18:0_18:1_22:6,0.09253883129189744,18:0
11,PPARa_NT,18:0_18:1_22:6,0.08355440456311054,18:0
12,PPARa_HNF4a,18:0_18:1_22:6,0.07127386992320862,18:0
1,pLV_NT,18:1_18:1_18:1,5.143660516404495,18:1
2,pLV_HNF4a,18:1_18:1_18:1,5.086726270743776,18:1
3,PPARa_NT,18:1_18:1_18:1,7.910320263216618,18:1
4,PPARa_HNF4a,18:1_18:1_18:1,5.2709877171564745,18:1
5,pLV_NT,18:1_18:1_18:1,6.616281529277311,18:1
6,pLV_HNF4a,18:1_18:1_18:1,4.699354559761839,18:1
7,PPARa_NT,18:1_18:1_18:1,7.863854996023036,18:1
8,PPARa_HNF4a,18:1_18:1_18:1,4.823072506688449,18:1
9,pLV_NT,18:1_18:1_18:1,5.891623997674788,18:1
10,pLV_HNF4a,18:1_18:1_18:1,4.626004602038611,18:1
11,PPARa_NT,18:1_18:1_18:1,6.838735237113499,18:1
12,PPARa_HNF4a,18:1_18:1_18:1,4.365723101117329,18:1
1,pLV_NT,18:1_18:1_19:1,0.23872640125413289,18:1
2,pLV_HNF4a,18:1_18:1_19:1,0.3457171613804738,18:1
3,PPARa_NT,18:1_18:1_19:1,0.4814625844264719,18:1
4,PPARa_HNF4a,18:1_18:1_19:1,0.2889125437893293,18:1
5,pLV_NT,18:1_18:1_19:1,0.2485926715577324,18:1
6,pLV_HNF4a,18:1_18:1_19:1,0.27199137690111536,18:1
7,PPARa_NT,18:1_18:1_19:1,0.27863165924796734,18:1
8,PPARa_HNF4a,18:1_18:1_19:1,0.3182774505909845,18:1
9,pLV_NT,18:1_18:1_19:1,0.3625726066722106,18:1
10,pLV_HNF4a,18:1_18:1_19:1,0.28025416157609107,18:1
11,PPARa_NT,18:1_18:1_19:1,0.3858223715063285,18:1
12,PPARa_HNF4a,18:1_18:1_19:1,0.2763422639187766,18:1
1,pLV_NT,18:1_18:1_20:1,1.377651179652864,18:1
2,pLV_HNF4a,18:1_18:1_20:1,1.5180802961516002,18:1
3,PPARa_NT,18:1_18:1_20:1,2.466054608259292,18:1
4,PPARa_HNF4a,18:1_18:1_20:1,1.6073569550779394,18:1
5,pLV_NT,18:1_18:1_20:1,2.3437087371610006,18:1
6,pLV_HNF4a,18:1_18:1_20:1,1.629983784680534,18:1
7,PPARa_NT,18:1_18:1_20:1,2.3971454039539872,18:1
8,PPARa_HNF4a,18:1_18:1_20:1,1.748907414177444,18:1
9,pLV_NT,18:1_18:1_20:1,1.82575734085186,18:1
10,pLV_HNF4a,18:1_18:1_20:1,1.6110953050384382,18:1
11,PPARa_NT,18:1_18:1_20:1,2.1514562663615178,18:1
12,PPARa_HNF4a,18:1_18:1_20:1,1.449686523942979,18:1
1,pLV_NT,18:1_20:1_20:2,0.23218327188084073,18:1
2,pLV_HNF4a,18:1_20:1_20:2,0.17184665865216336,18:1
3,PPARa_NT,18:1_20:1_20:2,0.3654628744509097,18:1
4,PPARa_HNF4a,18:1_20:1_20:2,0.28340049854334853,18:1
5,pLV_NT,18:1_20:1_20:2,0.3247253718599551,18:1
6,pLV_HNF4a,18:1_20:1_20:2,0.13905942110651515,18:1
7,PPARa_NT,18:1_20:1_20:2,0.26264761818226917,18:1
8,PPARa_HNF4a,18:1_20:1_20:2,0.09233343420924418,18:1
9,pLV_NT,18:1_20:1_20:2,0.26534399598038744,18:1
10,pLV_HNF4a,18:1_20:1_20:2,0.25611359689124824,18:1
11,PPARa_NT,18:1_20:1_20:2,0.26629203046197325,18:1
12,PPARa_HNF4a,18:1_20:1_20:2,0.11794147772601,18:1
1,pLV_NT,18:1_22:0_22:1,0.2667249083398479,18:1
2,pLV_HNF4a,18:1_22:0_22:1,0.35919802107413124,18:1
3,PPARa_NT,18:1_22:0_22:1,0.43101806696418665,18:1
4,PPARa_HNF4a,18:1_22:0_22:1,0.36740833048209137,18:1
5,pLV_NT,18:1_22:0_22:1,0.4687965968833513,18:1
6,pLV_HNF4a,18:1_22:0_22:1,0.33503902345542586,18:1
7,PPARa_NT,18:1_22:0_22:1,0.4695689045149448,18:1
8,PPARa_HNF4a,18:1_22:0_22:1,0.31714069163740966,18:1
9,pLV_NT,18:1_22:0_22:1,0.43064008136378346,18:1
10,pLV_HNF4a,18:1_22:0_22:1,0.32006325976479466,18:1
11,PPARa_NT,18:1_22:0_22:1,0.42256222370101437,18:1
12,PPARa_HNF4a,18:1_22:0_22:1,0.31788761952787004,18:1
1,pLV_NT,14:0_16:0_16:0,0.28279651515043697,16:0
2,pLV_HNF4a,14:0_16:0_16:0,0.3602613967751576,16:0
3,PPARa_NT,14:0_16:0_16:0,0.36418711389313374,16:0
4,PPARa_HNF4a,14:0_16:0_16:0,0.29200277653707596,16:0
5,pLV_NT,14:0_16:0_16:0,0.3522332026644914,16:0
6,pLV_HNF4a,14:0_16:0_16:0,0.3066853124403377,16:0
7,PPARa_NT,14:0_16:0_16:0,0.3206442200155126,16:0
8,PPARa_HNF4a,14:0_16:0_16:0,0.2827593794455125,16:0
9,pLV_NT,14:0_16:0_16:0,0.3202086360217193,16:0
10,pLV_HNF4a,14:0_16:0_16:0,0.3256850351023608,16:0
11,PPARa_NT,14:0_16:0_16:0,0.2809052886979222,16:0
12,PPARa_HNF4a,14:0_16:0_16:0,0.2905986588693024,16:0
1,pLV_NT,14:0_16:0_16:1,0.19756917551736736,16:0
2,pLV_HNF4a,14:0_16:0_16:1,0.3061835970116693,16:0
3,PPARa_NT,14:0_16:0_16:1,0.2701304855113194,16:0
4,PPARa_HNF4a,14:0_16:0_16:1,0.2454361658210316,16:0
5,pLV_NT,14:0_16:0_16:1,0.24880874515317591,16:0
6,pLV_HNF4a,14:0_16:0_16:1,0.3093093427243754,16:0
7,PPARa_NT,14:0_16:0_16:1,0.299826430682043,16:0
8,PPARa_HNF4a,14:0_16:0_16:1,0.23436054956118876,16:0
9,pLV_NT,14:0_16:0_16:1,0.2595245354214174,16:0
10,pLV_HNF4a,14:0_16:0_16:1,0.25524749704932626,16:0
11,PPARa_NT,14:0_16:0_16:1,0.2070750818047359,16:0
12,PPARa_HNF4a,14:0_16:0_16:1,0.21354604556933143,16:0
1,pLV_NT,14:0_16:0_18:1,0.9719046986042872,16:0
2,pLV_HNF4a,14:0_16:0_18:1,1.3983218956287466,16:0
3,PPARa_NT,14:0_16:0_18:1,1.337129365644171,16:0
4,PPARa_HNF4a,14:0_16:0_18:1,1.2598849850813107,16:0
5,pLV_NT,14:0_16:0_18:1,1.3199935945642656,16:0
6,pLV_HNF4a,14:0_16:0_18:1,1.2706689351108895,16:0
7,PPARa_NT,14:0_16:0_18:1,1.3824101176825565,16:0
8,PPARa_HNF4a,14:0_16:0_18:1,1.1728190554796698,16:0
9,pLV_NT,14:0_16:0_18:1,1.1999365951098968,16:0
10,pLV_HNF4a,14:0_16:0_18:1,1.1758801344726568,16:0
11,PPARa_NT,14:0_16:0_18:1,1.213394731986581,16:0
12,PPARa_HNF4a,14:0_16:0_18:1,1.0580044325421485,16:0
1,pLV_NT,15:0_15:0_15:0,0.05598252219053695,15:0
2,pLV_HNF4a,15:0_15:0_15:0,0.08940073938064788,15:0
3,PPARa_NT,15:0_15:0_15:0,0.08134627319508264,15:0
4,PPARa_HNF4a,15:0_15:0_15:0,0.06736513645087834,15:0
5,pLV_NT,15:0_15:0_15:0,0.06804656151889524,15:0
6,pLV_HNF4a,15:0_15:0_15:0,0.07249415557684609,15:0
7,PPARa_NT,15:0_15:0_15:0,0.06529329982497467,15:0
8,PPARa_HNF4a,15:0_15:0_15:0,0.08065718826888235,15:0
9,pLV_NT,15:0_15:0_15:0,0.08769618535208425,15:0
10,pLV_HNF4a,15:0_15:0_15:0,0.0782324366303321,15:0
11,PPARa_NT,15:0_15:0_15:0,0.07538500005113168,15:0
12,PPARa_HNF4a,15:0_15:0_15:0,0.07740922579446959,15:0
1,pLV_NT,15:0_16:0_16:0,0.10721167464809536,16:0
2,pLV_HNF4a,15:0_16:0_16:0,0.1183777272336176,16:0
3,PPARa_NT,15:0_16:0_16:0,0.1204695969668812,16:0
4,PPARa_HNF4a,15:0_16:0_16:0,0.1344396554019686,16:0
5,pLV_NT,15:0_16:0_16:0,0.09702535487702756,16:0
6,pLV_HNF4a,15:0_16:0_16:0,0.10492575149280356,16:0
7,PPARa_NT,15:0_16:0_16:0,0.11450203002408953,16:0
8,PPARa_HNF4a,15:0_16:0_16:0,0.10807491084450951,16:0
9,pLV_NT,15:0_16:0_16:0,0.1366881704966127,16:0
10,pLV_HNF4a,15:0_16:0_16:0,0.1139157501175166,16:0
11,PPARa_NT,15:0_16:0_16:0,0.1346468849268067,16:0
12,PPARa_HNF4a,15:0_16:0_16:0,0.11748760727846629,16:0
1,pLV_NT,16:0_16:0_17:0,0.19296072559332111,16:0
2,pLV_HNF4a,16:0_16:0_17:0,0.22584727792122236,16:0
3,PPARa_NT,16:0_16:0_17:0,0.2135906676063264,16:0
4,PPARa_HNF4a,16:0_16:0_17:0,0.2654403370564449,16:0
5,pLV_NT,16:0_16:0_17:0,0.22439242886806185,16:0
6,pLV_HNF4a,16:0_16:0_17:0,0.2211206492594878,16:0
7,PPARa_NT,16:0_16:0_17:0,0.22898730528815212,16:0
8,PPARa_HNF4a,16:0_16:0_17:0,0.17405962758678634,16:0
9,pLV_NT,16:0_16:0_17:0,0.23492747360726976,16:0
10,pLV_HNF4a,16:0_16:0_17:0,0.22971329898248177,16:0
11,PPARa_NT,16:0_16:0_17:0,0.2312507673242333,16:0
12,PPARa_HNF4a,16:0_16:0_17:0,0.2203054733059651,16:0
1,pLV_NT,16:0_16:0_18:0,2.058803265596332,16:0
2,pLV_HNF4a,16:0_16:0_18:0,1.9842504825047915,16:0
3,PPARa_NT,16:0_16:0_18:0,2.771273234148555,16:0
4,PPARa_HNF4a,16:0_16:0_18:0,2.0776148187350345,16:0
5,pLV_NT,16:0_16:0_18:0,2.766905494882874,16:0
6,pLV_HNF4a,16:0_16:0_18:0,2.334840870815496,16:0
7,PPARa_NT,16:0_16:0_18:0,2.698865122519074,16:0
8,PPARa_HNF4a,16:0_16:0_18:0,2.0425299934243375,16:0
9,pLV_NT,16:0_16:0_18:0,2.6578550898440434,16:0
10,pLV_HNF4a,16:0_16:0_18:0,2.2218531662919467,16:0
11,PPARa_NT,16:0_16:0_18:0,2.5007365050342862,16:0
12,PPARa_HNF4a,16:0_16:0_18:0,2.0158736975949583,16:0
1,pLV_NT,16:0_17:0_18:1,0.5353337741958154,17:0
2,pLV_HNF4a,16:0_17:0_18:1,0.7680402512873099,17:0
3,PPARa_NT,16:0_17:0_18:1,0.8578497492832269,17:0
4,PPARa_HNF4a,16:0_17:0_18:1,0.6994485112399726,17:0
5,pLV_NT,16:0_17:0_18:1,0.7632799759041197,17:0
6,pLV_HNF4a,16:0_17:0_18:1,0.7755853402503878,17:0
7,PPARa_NT,16:0_17:0_18:1,0.8387014000484141,17:0
8,PPARa_HNF4a,16:0_17:0_18:1,0.6699500185201025,17:0
9,pLV_NT,16:0_17:0_18:1,0.7675730172003125,17:0
10,pLV_HNF4a,16:0_17:0_18:1,0.7929695207240344,17:0
11,PPARa_NT,16:0_17:0_18:1,0.7946520868527733,17:0
12,PPARa_HNF4a,16:0_17:0_18:1,0.6917228765449267,17:0
1,pLV_NT,16:0_18:0_20:0,0.3812912632912561,18:0
2,pLV_HNF4a,16:0_18:0_20:0,0.4176322309676309,18:0
3,PPARa_NT,16:0_18:0_20:0,0.6999578426215817,18:0
4,PPARa_HNF4a,16:0_18:0_20:0,0.5629939078394733,18:0
5,pLV_NT,16:0_18:0_20:0,0.5974850440157515,18:0
6,pLV_HNF4a,16:0_18:0_20:0,0.4295537574969664,18:0
7,PPARa_NT,16:0_18:0_20:0,0.7421604727732014,18:0
8,PPARa_HNF4a,16:0_18:0_20:0,0.5095540829911864,18:0
9,pLV_NT,16:0_18:0_20:0,0.5738817942814666,18:0
10,pLV_HNF4a,16:0_18:0_20:0,0.5129594418306669,18:0
11,PPARa_NT,16:0_18:0_20:0,0.7321997304680197,18:0
12,PPARa_HNF4a,16:0_18:0_20:0,0.4299530959240726,18:0
1,pLV_NT,16:0_18:1_19:1,0.6918761518044563,18:1
2,pLV_HNF4a,16:0_18:1_19:1,0.8153690455934774,18:1
3,PPARa_NT,16:0_18:1_19:1,1.0491193321675754,18:1
4,PPARa_HNF4a,16:0_18:1_19:1,0.8759114571112985,18:1
5,pLV_NT,16:0_18:1_19:1,1.0090553801981852,18:1
6,pLV_HNF4a,16:0_18:1_19:1,0.8140096539771879,18:1
7,PPARa_NT,16:0_18:1_19:1,1.0163521206140302,18:1
8,PPARa_HNF4a,16:0_18:1_19:1,0.7599722937972442,18:1
9,pLV_NT,16:0_18:1_19:1,0.9613174344569916,18:1
10,pLV_HNF4a,16:0_18:1_19:1,0.7107451511859347,18:1
11,PPARa_NT,16:0_18:1_19:1,0.91743581011202,18:1
12,PPARa_HNF4a,16:0_18:1_19:1,0.6670841951068379,18:1
1,pLV_NT,16:0_18:1_20:4,0.22086503480323025,18:1
2,pLV_HNF4a,16:0_18:1_20:4,0.23440573719238655,18:1
3,PPARa_NT,16:0_18:1_20:4,0.3135157945539105,18:1
4,PPARa_HNF4a,16:0_18:1_20:4,0.27381012105034175,18:1
5,pLV_NT,16:0_18:1_20:4,0.2754107289614299,18:1
6,pLV_HNF4a,16:0_18:1_20:4,0.24314122772418223,18:1
7,PPARa_NT,16:0_18:1_20:4,0.3213395425566305,18:1
8,PPARa_HNF4a,16:0_18:1_20:4,0.232327934213737,18:1
9,pLV_NT,16:0_18:1_20:4,0.2988989842856736,18:1
10,pLV_HNF4a,16:0_18:1_20:4,0.20640733959985463,18:1
11,PPARa_NT,16:0_18:1_20:4,0.30433503299135334,18:1
12,PPARa_HNF4a,16:0_18:1_20:4,0.2432016164186629,18:1
1,pLV_NT,16:0_18:1_22:5,0.1804976220251457,18:1
2,pLV_HNF4a,16:0_18:1_22:5,0.11932104438775394,18:1
3,PPARa_NT,16:0_18:1_22:5,0.25486860920903565,18:1
4,PPARa_HNF4a,16:0_18:1_22:5,0.19222410160983308,18:1
5,pLV_NT,16:0_18:1_22:5,0.26503088585724083,18:1
6,pLV_HNF4a,16:0_18:1_22:5,0.1684201923927745,18:1
7,PPARa_NT,16:0_18:1_22:5,0.33494440769850364,18:1
8,PPARa_HNF4a,16:0_18:1_22:5,0.1654850021025361,18:1
9,pLV_NT,16:0_18:1_22:5,0.20491522820168565,18:1
10,pLV_HNF4a,16:0_18:1_22:5,0.18161326321610707,18:1
11,PPARa_NT,16:0_18:1_22:5,0.25626226650667244,18:1
12,PPARa_HNF4a,16:0_18:1_22:5,0.14497108384312402,18:1
1,pLV_NT,16:1_18:1_18:1,1.0228512574344275,18:1
2,pLV_HNF4a,16:1_18:1_18:1,1.2374434427960417,18:1
3,PPARa_NT,16:1_18:1_18:1,1.4741460495493175,18:1
4,PPARa_HNF4a,16:1_18:1_18:1,1.0830248619602745,18:1
5,pLV_NT,16:1_18:1_18:1,1.4380528829054262,18:1
6,pLV_HNF4a,16:1_18:1_18:1,1.1871183924723825,18:1
7,PPARa_NT,16:1_18:1_18:1,1.6755681538738785,18:1
8,PPARa_HNF4a,16:1_18:1_18:1,1.0862973955231396,18:1
9,pLV_NT,16:1_18:1_18:1,1.172988343563515,18:1
